date,day_name,month,season_factor,weekend,occupancy_level,outdoor_temp_c,rainfall_mm,saving_mode,total_usage_kwh,peak_usage_kwh,peak_hour_label,peak_window,average_hourly_kwh,daily_cost_rs,monthly_predicted_bill_rs,future_bill_prediction_rs,tomorrow_usage_prediction_kwh,previous_day_usage_kwh,weekly_average_kwh,usage_change_kwh,usage_change_direction,usage_change_reason,energy_score,eco_score,carbon_impact_kg,carbon_saved_kg,pet_status,pet_meter_pct,pet_message,pet_alert,streak_days,reward_badge,alert_count,recommendation_count,alerts_pipe,recommendations_pipe,personalized_tip_1,personalized_tip_2,personalized_tip_3,hour_00_kwh,hour_01_kwh,hour_02_kwh,hour_03_kwh,hour_04_kwh,hour_05_kwh,hour_06_kwh,hour_07_kwh,hour_08_kwh,hour_09_kwh,hour_10_kwh,hour_11_kwh,hour_12_kwh,hour_13_kwh,hour_14_kwh,hour_15_kwh,hour_16_kwh,hour_17_kwh,hour_18_kwh,hour_19_kwh,hour_20_kwh,hour_21_kwh,hour_22_kwh,hour_23_kwh,ac_power_w,ac_hours,ac_age_years,ac_condition,ac_maintenance,ac_energy_kwh,ac_cost_rs,ac_share_pct,ac_faulty,ac_limit_kwh,fan_power_w,fan_hours,fan_age_years,fan_condition,fan_maintenance,fan_energy_kwh,fan_cost_rs,fan_share_pct,fan_faulty,fan_limit_kwh,iron_power_w,iron_hours,iron_age_years,iron_condition,iron_maintenance,iron_energy_kwh,iron_cost_rs,iron_share_pct,iron_faulty,iron_limit_kwh,tv_power_w,tv_hours,tv_age_years,tv_condition,tv_maintenance,tv_energy_kwh,tv_cost_rs,tv_share_pct,tv_faulty,tv_limit_kwh
2026-07-15,Wednesday,July,1.079,0,high,32.4,2.6,0,23.87,1.77,7 PM,6 PM-8 PM,0.99,143.22,4296.6,4580.27,23.63,23.06,21.97,0.81,increased,AC health issue increased consumption,50,45,19.57,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.26,0.32,0.29,0.26,0.23,0.43,0.77,1.22,1.06,0.75,0.71,0.73,0.87,0.74,0.73,0.82,0.96,1.22,1.6,1.77,1.56,1.08,0.79,0.49,1553,9.0,5,good,yes,13.98,83.88,73.1,1,9.0,178,12.4,4,good,no,2.21,13.26,11.6,1,1.6,1197,2.0,6,good,yes,2.39,14.34,12.5,1,2.2,139,3.9,5,standby,yes,0.54,3.24,2.8,0,1.1
2026-07-16,Thursday,July,1.077,0,low,31.4,2.5,0,23.04,1.76,7 PM,6 PM-8 PM,0.96,138.24,4147.2,4058.35,23.29,23.87,21.99,-0.83,decreased,AC health issue increased consumption,53,50,18.89,0.68,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.25,0.32,0.18,0.28,0.27,0.43,0.79,1.21,1.1,0.81,0.72,0.76,0.9,0.8,0.73,0.8,0.88,1.13,1.56,1.76,1.48,1.08,0.88,0.56,1605,7.7,5,good,yes,12.36,74.16,80.8,1,9.0,138,13.6,4,good,yes,1.88,11.28,12.3,1,1.6,1179,0.4,6,slow,no,0.47,2.82,3.1,1,2.2,107,5.4,5,good,yes,0.58,3.48,3.8,0,1.1
2026-07-17,Friday,July,1.074,0,medium,28.3,3.8,0,21.93,1.68,7 PM,6 PM-8 PM,0.91,131.58,3947.4,4409.18,22.26,23.04,21.88,-1.11,decreased,AC health issue increased consumption,57,54,17.98,0.91,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,4,3,sudden_spike|pet_suffering|ac_fault|fan_fault,replace_ac_efficient_model|replace_fan_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.28,0.17,0.15,0.2,0.3,0.47,0.76,1.13,1.07,0.76,0.67,0.72,0.78,0.74,0.7,0.73,0.83,1.18,1.56,1.68,1.49,1.08,0.75,0.52,1599,6.8,5,good,yes,10.87,65.22,74.4,1,9.0,123,13.7,4,good,no,1.69,10.14,11.6,1,1.6,1300,1.3,6,good,yes,1.69,10.14,11.6,0,2.2,75,4.8,5,good,yes,0.36,2.16,2.5,0,1.1
2026-07-18,Saturday,July,1.071,1,low,27.0,0.4,0,23.67,1.67,7 PM,6 PM-8 PM,0.99,142.02,4260.6,4552.58,23.15,21.93,22.55,1.74,increased,AC health issue increased consumption,51,45,19.41,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|tv_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.32,0.2,0.28,0.19,0.29,0.43,0.87,1.19,1.12,0.81,0.7,0.72,0.87,0.84,0.76,0.75,0.9,1.13,1.57,1.67,1.57,1.08,0.78,0.55,1568,9.0,5,good,no,14.11,84.66,76.1,1,9.0,72,12.3,4,slow,no,0.89,5.34,4.8,1,1.6,1194,2.6,6,good,no,3.1,18.6,16.7,1,2.2,70,6.2,5,good,no,0.43,2.58,2.3,1,1.1
2026-07-19,Sunday,July,1.068,1,medium,33.1,5.8,1,18.58,1.54,7 PM,6 PM-8 PM,0.77,111.48,3344.4,3581.84,20.11,23.67,21.81,-5.09,decreased,AC health issue increased consumption,69,70,15.24,4.17,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.14,0.14,0.14,0.14,0.14,0.3,0.58,0.98,0.87,0.55,0.46,0.57,0.62,0.54,0.52,0.54,0.72,0.92,1.38,1.54,1.39,0.92,0.58,0.33,1586,7.7,5,good,yes,12.21,73.26,75.3,1,9.0,108,12.0,4,slow,no,1.3,7.8,8.0,1,1.6,1284,2.0,6,good,yes,2.57,15.42,15.8,1,2.2,25,5.8,5,good,yes,0.14,0.84,0.9,0,1.1
2026-07-20,Monday,July,1.065,0,high,28.2,4.7,0,21.55,1.72,7 PM,6 PM-8 PM,0.9,129.3,3879.0,4330.27,20.66,18.58,22.24,2.97,increased,AC health issue increased consumption,58,51,17.67,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,3,sudden_spike|pet_suffering|ac_fault|fan_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.26,0.23,0.16,0.14,0.31,0.44,0.74,1.18,0.98,0.72,0.67,0.74,0.81,0.75,0.7,0.75,0.9,1.08,1.54,1.72,1.53,1.02,0.8,0.45,1562,7.9,5,good,yes,12.34,74.04,92.8,1,9.0,5,11.4,4,slow,no,0.06,0.36,0.5,1,1.6,1312,0.2,6,good,yes,0.26,1.56,2.0,0,2.2,149,4.3,5,standby,yes,0.64,3.84,4.8,0,1.1
2026-07-21,Tuesday,July,1.062,0,low,30.4,4.0,1,18.82,1.51,7 PM,6 PM-8 PM,0.78,112.92,3387.6,3595.26,19.64,21.55,21.64,-2.73,decreased,AC health issue increased consumption,68,67,15.43,2.24,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,6,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|tv_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.16,0.14,0.14,0.14,0.14,0.25,0.64,0.98,0.94,0.54,0.51,0.51,0.6,0.62,0.5,0.53,0.68,1.0,1.4,1.51,1.29,0.88,0.58,0.35,1439,8.1,5,good,yes,11.66,69.96,67.8,1,9.0,161,13.4,4,good,yes,2.16,12.96,12.6,1,1.6,1141,2.3,6,good,yes,2.62,15.72,15.2,1,2.2,197,3.9,5,good,no,0.77,4.62,4.5,1,1.1
2026-07-22,Wednesday,July,1.059,0,high,29.6,0.4,0,22.19,1.67,7 PM,6 PM-8 PM,0.92,133.14,3994.2,3943.55,21.18,18.82,21.4,3.37,increased,AC health issue increased consumption,56,49,18.2,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,4,3,sudden_spike|pet_suffering|ac_fault|fan_fault,replace_ac_efficient_model|replace_fan_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.31,0.24,0.19,0.28,0.28,0.38,0.82,1.11,1.02,0.69,0.69,0.68,0.85,0.76,0.7,0.72,0.93,1.11,1.47,1.67,1.56,1.07,0.77,0.57,1464,8.1,5,good,yes,11.86,71.16,78.5,1,9.0,145,13.2,4,good,yes,1.91,11.46,12.6,1,1.6,1255,0.7,6,good,yes,0.88,5.28,5.8,0,2.2,92,4.9,5,good,yes,0.45,2.7,3.0,0,1.1
2026-07-23,Thursday,July,1.056,0,medium,32.6,0,0,22.71,1.67,7 PM,6 PM-8 PM,0.95,136.26,4087.8,4032.28,22.55,22.19,21.35,0.52,increased,AC health issue increased consumption,54,49,18.62,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,7,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|tv_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.33,0.27,0.27,0.23,0.33,0.42,0.81,1.13,1.09,0.77,0.71,0.69,0.84,0.74,0.77,0.77,0.87,1.17,1.55,1.67,1.5,1.07,0.8,0.51,1493,7.4,5,good,yes,11.05,66.3,71.5,1,9.0,178,13.4,4,good,yes,2.39,14.34,15.5,1,1.6,1198,1.5,6,overheat,no,1.8,10.8,11.6,1,2.2,43,5.2,5,standby,no,0.22,1.32,1.4,1,1.1
2026-07-24,Friday,July,1.053,0,low,29.4,5.6,0,22.22,1.69,7 PM,6 PM-8 PM,0.93,133.32,3999.6,4184.62,22.37,22.71,21.39,-0.49,decreased,AC health issue increased consumption,56,52,18.22,0.4,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|tv_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.32,0.21,0.2,0.22,0.25,0.4,0.83,1.17,1.05,0.7,0.67,0.75,0.83,0.76,0.71,0.75,0.82,1.14,1.55,1.69,1.52,1.05,0.79,0.5,1463,8.4,5,good,yes,12.29,73.74,81.0,1,9.0,129,13.4,4,noise,no,1.73,10.38,11.4,1,1.6,1251,0.7,6,good,no,0.88,5.28,5.8,1,2.2,63,4.5,5,good,no,0.28,1.68,1.8,1,1.1
2026-07-25,Saturday,July,1.05,1,medium,31.0,3.6,1,18.13,1.51,7 PM,6 PM-8 PM,0.76,108.78,3263.4,3361.86,19.36,22.22,20.6,-4.09,decreased,AC health issue increased consumption,71,71,14.87,3.35,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,4,sudden_spike|pet_suffering|ac_fault|tv_fault|phantom_load_tv,replace_ac_efficient_model|replace_tv_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,TV standby may be wasting power,0.14,0.14,0.14,0.14,0.14,0.29,0.66,1.02,0.87,0.59,0.55,0.58,0.68,0.52,0.47,0.55,0.67,0.9,1.31,1.51,1.29,0.82,0.61,0.29,1555,8.0,5,overheat,no,12.44,74.64,84.2,1,9.0,-4,11.5,4,good,yes,-0.05,-0.3,-0.3,0,1.6,1177,1.5,6,good,yes,1.77,10.62,12.0,0,2.2,113,5.4,5,standby,no,0.61,3.66,4.1,1,1.1
2026-07-26,Sunday,July,1.047,1,medium,27.7,3.1,0,22.58,1.63,7 PM,6 PM-8 PM,0.94,135.48,4064.4,4180.77,21.24,18.13,21.17,4.45,increased,AC health issue increased consumption,55,47,18.52,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.31,0.25,0.15,0.16,0.21,0.39,0.75,1.06,1.05,0.76,0.71,0.75,0.75,0.73,0.68,0.74,0.81,1.13,1.52,1.63,1.49,1.07,0.82,0.44,1447,8.7,5,noise,no,12.59,75.54,65.6,1,9.0,191,12.8,4,good,no,2.44,14.64,12.7,1,1.6,1229,2.8,6,good,yes,3.44,20.64,17.9,1,2.2,131,5.5,5,standby,yes,0.72,4.32,3.8,0,1.1
2026-07-27,Monday,July,1.044,0,low,29.7,1.3,0,22.19,1.72,7 PM,6 PM-8 PM,0.92,133.14,3994.2,4289.19,22.31,22.58,21.26,-0.39,decreased,AC health issue increased consumption,56,52,18.2,0.32,tired,64,"Usage rising, reduce load",Your pet is tired. A little saving today will help it recover.,0,Recovery Mode,2,2,sudden_spike|ac_fault,replace_ac_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.26,0.28,0.27,0.28,0.25,0.47,0.76,1.17,1.09,0.76,0.68,0.68,0.88,0.77,0.73,0.71,0.83,1.07,1.57,1.72,1.48,1.08,0.76,0.46,1524,8.0,5,good,yes,12.19,73.14,84.4,1,9.0,54,11.6,4,good,yes,0.63,3.78,4.4,0,1.6,1135,1.1,6,good,yes,1.25,7.5,8.7,0,2.2,97,3.8,5,good,yes,0.37,2.22,2.6,0,1.1
2026-07-28,Tuesday,July,1.041,0,high,26.2,2.5,1,19.24,1.52,7 PM,6 PM-8 PM,0.8,115.44,3463.2,3724.06,20.12,22.19,21.32,-2.95,decreased,AC health issue increased consumption,67,66,15.78,2.42,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.16,0.14,0.14,0.14,0.14,0.23,0.69,0.97,0.87,0.52,0.46,0.56,0.71,0.58,0.58,0.56,0.75,0.97,1.33,1.52,1.29,0.89,0.69,0.31,1610,8.2,5,good,no,13.2,79.2,71.9,1,9.0,162,13.2,4,noise,no,2.14,12.84,11.6,1,1.6,1139,2.2,6,good,yes,2.51,15.06,13.7,1,2.2,97,5.4,5,good,yes,0.52,3.12,2.8,0,1.1
2026-07-29,Wednesday,July,1.038,0,high,25.0,6.9,1,18.4,1.41,7 PM,6 PM-8 PM,0.77,110.4,3312.0,3184.22,18.65,19.24,20.78,-0.84,decreased,AC health issue increased consumption,70,67,15.09,0.69,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,5,sudden_spike|pet_suffering|ac_fault|iron_fault|tv_fault,replace_ac_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.14,0.14,0.14,0.14,0.14,0.22,0.58,0.97,0.81,0.53,0.48,0.53,0.68,0.6,0.48,0.52,0.74,0.91,1.37,1.41,1.35,0.83,0.65,0.32,1556,8.9,5,good,yes,13.85,83.1,81.8,1,9.0,37,12.2,4,good,yes,0.45,2.7,2.7,0,1.6,1263,1.8,6,good,yes,2.27,13.62,13.4,1,2.2,89,4.0,5,good,no,0.36,2.16,2.1,1,1.1
2026-07-30,Thursday,July,1.035,0,medium,28.7,4.7,0,20.62,1.64,7 PM,6 PM-8 PM,0.86,123.72,3711.6,4120.78,19.95,18.4,20.48,2.22,increased,AC health issue increased consumption,62,56,16.91,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,4,sudden_spike|pet_suffering|ac_fault|fan_fault|tv_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.24,0.18,0.22,0.19,0.21,0.34,0.73,1.05,0.97,0.74,0.69,0.66,0.82,0.74,0.64,0.74,0.84,1.03,1.45,1.64,1.43,0.98,0.79,0.48,1604,7.0,5,good,yes,11.23,67.38,87.7,1,9.0,70,11.9,4,good,no,0.83,4.98,6.5,1,1.6,1211,0.4,6,good,yes,0.48,2.88,3.7,0,2.2,65,4.2,5,good,no,0.27,1.62,2.1,1,1.1
2026-07-31,Friday,July,1.032,0,high,29.2,1.3,0,21.71,1.69,7 PM,6 PM-8 PM,0.9,130.26,3907.8,4256.68,21.38,20.62,20.41,1.09,increased,AC health issue increased consumption,58,53,17.8,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,4,3,sudden_spike|pet_suffering|ac_fault|fan_fault,replace_ac_efficient_model|replace_fan_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.27,0.27,0.27,0.23,0.28,0.46,0.75,1.11,1.05,0.76,0.7,0.67,0.78,0.78,0.69,0.78,0.82,1.08,1.46,1.69,1.44,1.05,0.82,0.52,1425,7.5,5,good,yes,10.69,64.14,78.8,1,9.0,95,12.8,4,slow,no,1.22,7.32,9.0,1,1.6,1182,1.0,6,good,yes,1.18,7.08,8.7,0,2.2,123,3.8,5,good,yes,0.47,2.82,3.5,0,1.1
2026-08-01,Saturday,August,1.029,1,high,24.7,0.8,0,22.06,1.61,7 PM,6 PM-8 PM,0.92,132.36,3970.8,4056.41,21.95,21.71,20.97,0.35,increased,AC health issue increased consumption,57,53,18.09,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.34,0.2,0.26,0.19,0.33,0.43,0.82,1.07,1.07,0.73,0.71,0.75,0.76,0.71,0.73,0.78,0.9,1.09,1.49,1.61,1.47,1.02,0.8,0.45,1431,6.9,5,good,yes,9.87,59.22,64.9,1,9.0,125,13.3,4,good,yes,1.66,9.96,10.9,1,1.6,1120,2.7,6,slow,no,3.02,18.12,19.9,1,2.2,110,6.0,5,good,yes,0.66,3.96,4.3,0,1.1
2026-08-02,Sunday,August,1.026,1,low,31.5,1.2,0,22.25,1.61,7 PM,6 PM-8 PM,0.93,133.5,4005.0,3917.32,22.19,22.06,20.92,0.19,increased,AC health issue increased consumption,56,52,18.24,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,4,sudden_spike|pet_suffering|ac_fault|iron_fault|tv_fault,replace_ac_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.29,0.31,0.19,0.27,0.25,0.37,0.76,1.11,1.09,0.67,0.61,0.67,0.8,0.73,0.66,0.72,0.91,1.13,1.5,1.61,1.51,1.02,0.79,0.49,1487,8.8,5,good,yes,13.09,78.54,75.9,1,9.0,14,13.1,4,good,yes,0.18,1.08,1.0,0,1.6,1158,2.3,6,overheat,no,2.66,15.96,15.4,1,2.2,204,6.4,5,good,yes,1.31,7.86,7.6,1,1.1
2026-08-03,Monday,August,1.023,0,low,25.6,0,0,21.38,1.64,7 PM,6 PM-8 PM,0.89,128.28,3848.4,4219.89,21.64,22.25,20.81,-0.87,decreased,AC health issue increased consumption,59,56,17.53,0.71,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,3,sudden_spike|pet_suffering|ac_fault|tv_fault|phantom_load_tv,replace_ac_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.25,0.23,0.2,0.21,0.3,0.41,0.81,1.1,1.07,0.73,0.63,0.7,0.81,0.75,0.7,0.77,0.85,1.11,1.47,1.64,1.48,1.07,0.81,0.47,1420,7.2,5,good,yes,10.22,61.32,80.0,1,9.0,87,12.5,4,good,yes,1.09,6.54,8.5,0,1.6,1148,0.2,6,good,yes,0.23,1.38,1.8,0,2.2,219,5.6,5,standby,yes,1.23,7.38,9.6,1,1.1
2026-08-04,Tuesday,August,1.02,0,low,32.1,3.9,0,21.1,1.64,7 PM,6 PM-8 PM,0.88,126.6,3798.0,3751.56,21.18,21.38,21.07,-0.28,decreased,AC health issue increased consumption,60,56,17.3,0.23,tired,64,"Usage rising, reduce load",Your pet is tired. A little saving today will help it recover.,0,Recovery Mode,2,2,sudden_spike|ac_fault,replace_ac_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.22,0.18,0.22,0.14,0.27,0.35,0.77,1.11,0.99,0.63,0.59,0.68,0.77,0.73,0.62,0.65,0.78,1.04,1.39,1.64,1.42,1.04,0.75,0.43,1555,8.5,5,good,yes,13.22,79.32,78.7,1,9.0,100,12.9,4,good,yes,1.29,7.74,7.7,0,1.6,1285,1.6,6,good,yes,2.06,12.36,12.3,0,2.2,59,3.7,5,good,yes,0.22,1.32,1.3,0,1.1
2026-08-05,Wednesday,August,1.017,0,medium,27.7,3.5,0,21.09,1.59,7 PM,6 PM-8 PM,0.88,126.54,3796.2,3766.88,21.09,21.1,21.46,-0.01,decreased,AC health issue increased consumption,60,56,17.29,0.01,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,4,3,sudden_spike|pet_suffering|ac_fault|iron_fault,replace_ac_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.26,0.25,0.24,0.18,0.27,0.38,0.7,1.14,1.0,0.74,0.59,0.64,0.79,0.68,0.62,0.72,0.83,1.11,1.48,1.59,1.4,1.02,0.79,0.43,1515,8.3,5,noise,no,12.57,75.42,85.4,1,9.0,87,12.6,4,good,yes,1.1,6.6,7.5,0,1.6,1127,0.4,6,slow,no,0.45,2.7,3.1,1,2.2,172,3.5,5,good,yes,0.6,3.6,4.1,0,1.1
2026-08-06,Thursday,August,1.014,0,low,31.7,4.2,1,18.03,1.38,7 PM,6 PM-8 PM,0.75,108.18,3245.4,3630.84,18.95,21.09,21.09,-3.06,decreased,AC health issue increased consumption,71,70,14.78,2.51,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,6,6,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|tv_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.15,0.14,0.14,0.14,0.14,0.2,0.63,0.87,0.82,0.49,0.46,0.47,0.64,0.58,0.56,0.55,0.61,0.89,1.31,1.38,1.3,0.8,0.6,0.29,1570,8.9,5,overheat,no,13.97,83.82,79.5,1,9.0,15,13.3,4,good,no,0.2,1.2,1.1,1,1.6,1175,1.9,6,good,yes,2.23,13.38,12.7,1,2.2,216,5.4,5,good,yes,1.17,7.02,6.7,1,1.1
2026-08-07,Friday,August,1.011,0,low,30.3,0.4,0,21.9,1.57,7 PM,6 PM-8 PM,0.91,131.4,3942.0,3862.51,20.74,18.03,21.12,3.87,increased,AC health issue increased consumption,57,49,17.96,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,4,sudden_spike|pet_suffering|ac_fault|iron_fault|tv_fault|phantom_load_tv,replace_ac_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.26,0.23,0.27,0.2,0.32,0.45,0.75,1.08,1.03,0.66,0.62,0.71,0.8,0.77,0.64,0.76,0.85,1.15,1.5,1.57,1.4,1.01,0.83,0.45,1491,8.1,5,good,yes,12.08,72.48,74.0,1,9.0,13,11.5,4,good,yes,0.15,0.9,0.9,0,1.6,1186,2.4,6,good,yes,2.85,17.1,17.5,1,2.2,215,5.8,5,standby,yes,1.25,7.5,7.7,1,1.1
